"","country_code","country_name","wb_income","wb_region","isic_section_index","isic_section_name","industry_id","industry_name","Year","Net_Migration"
"22147","sa","Saudi Arabia","High income","Middle East & North Africa","C","Manufacturing",147,"Industrial Automation",2016,431.58
"22148","sa","Saudi Arabia","High income","Middle East & North Africa","C","Manufacturing",147,"Industrial Automation",2017,39.59
"22149","sa","Saudi Arabia","High income","Middle East & North Africa","C","Manufacturing",147,"Industrial Automation",2018,147.98
"22150","sa","Saudi Arabia","High income","Middle East & North Africa","C","Manufacturing",147,"Industrial Automation",2019,-45.22
"22151","sd","Sudan","Lower middle income","Sub-Saharan Africa","J","Information and communication",8,"Telecommunications",2015,-358.63
"22152","sd","Sudan","Lower middle income","Sub-Saharan Africa","J","Information and communication",8,"Telecommunications",2016,-418.43
"22153","sd","Sudan","Lower middle income","Sub-Saharan Africa","J","Information and communication",8,"Telecommunications",2017,-164.67
"22154","sd","Sudan","Lower middle income","Sub-Saharan Africa","J","Information and communication",8,"Telecommunications",2018,-184.53
"22155","sd","Sudan","Lower middle income","Sub-Saharan Africa","J","Information and communication",8,"Telecommunications",2019,-331.71
"22156","sd","Sudan","Lower middle income","Sub-Saharan Africa","Q","Human health and social work activities",14,"Hospital & Health Care",2015,-99.92
"22157","sd","Sudan","Lower middle income","Sub-Saharan Africa","Q","Human health and social work activities",14,"Hospital & Health Care",2016,61.89
"22158","sd","Sudan","Lower middle income","Sub-Saharan Africa","Q","Human health and social work activities",14,"Hospital & Health Care",2017,-351.31
"22159","sd","Sudan","Lower middle income","Sub-Saharan Africa","Q","Human health and social work activities",14,"Hospital & Health Care",2018,-221.49
"22160","sd","Sudan","Lower middle income","Sub-Saharan Africa","Q","Human health and social work activities",14,"Hospital & Health Care",2019,-384.62
"22161","sd","Sudan","Lower middle income","Sub-Saharan Africa","F","Construction",48,"Construction",2015,-339.76
"22162","sd","Sudan","Lower middle income","Sub-Saharan Africa","F","Construction",48,"Construction",2016,-342.8
"22163","sd","Sudan","Lower middle income","Sub-Saharan Africa","F","Construction",48,"Construction",2017,-230.46
"22164","sd","Sudan","Lower middle income","Sub-Saharan Africa","F","Construction",48,"Construction",2018,-230.71
"22165","sd","Sudan","Lower middle income","Sub-Saharan Africa","F","Construction",48,"Construction",2019,-534.77
"22166","sd","Sudan","Lower middle income","Sub-Saharan Africa","B","Mining and quarrying",57,"Oil & Energy",2015,-200.22
"22167","sd","Sudan","Lower middle income","Sub-Saharan Africa","B","Mining and quarrying",57,"Oil & Energy",2016,-220.77
"22168","sd","Sudan","Lower middle income","Sub-Saharan Africa","B","Mining and quarrying",57,"Oil & Energy",2017,-4.14
"22169","sd","Sudan","Lower middle income","Sub-Saharan Africa","B","Mining and quarrying",57,"Oil & Energy",2018,-134.13
"22170","sd","Sudan","Lower middle income","Sub-Saharan Africa","B","Mining and quarrying",57,"Oil & Energy",2019,-171.42
"22171","sd","Sudan","Lower middle income","Sub-Saharan Africa","P","Education",68,"Higher Education",2015,98.13
"22172","sd","Sudan","Lower middle income","Sub-Saharan Africa","P","Education",68,"Higher Education",2016,70.75
"22173","sd","Sudan","Lower middle income","Sub-Saharan Africa","P","Education",68,"Higher Education",2017,-38.26
"22174","sd","Sudan","Lower middle income","Sub-Saharan Africa","P","Education",68,"Higher Education",2018,-198.96
"22175","sd","Sudan","Lower middle income","Sub-Saharan Africa","P","Education",68,"Higher Education",2019,-242.4
"22176","sd","Sudan","Lower middle income","Sub-Saharan Africa","P","Education",69,"Education Management",2015,-24.7
"22177","sd","Sudan","Lower middle income","Sub-Saharan Africa","P","Education",69,"Education Management",2016,-144.35
"22178","sd","Sudan","Lower middle income","Sub-Saharan Africa","P","Education",69,"Education Management",2017,114.59
"22179","sd","Sudan","Lower middle income","Sub-Saharan Africa","P","Education",69,"Education Management",2018,-98.83
"22180","sd","Sudan","Lower middle income","Sub-Saharan Africa","P","Education",69,"Education Management",2019,-125.59
"22181","sd","Sudan","Lower middle income","Sub-Saharan Africa","O","Public administration and defence; compulsory social security",74,"International Affairs",2015,-480.55
"22182","sd","Sudan","Lower middle income","Sub-Saharan Africa","O","Public administration and defence; compulsory social security",74,"International Affairs",2016,-462.76
"22183","sd","Sudan","Lower middle income","Sub-Saharan Africa","O","Public administration and defence; compulsory social security",74,"International Affairs",2017,-254.92
"22184","sd","Sudan","Lower middle income","Sub-Saharan Africa","O","Public administration and defence; compulsory social security",74,"International Affairs",2018,-222.13
"22185","sd","Sudan","Lower middle income","Sub-Saharan Africa","O","Public administration and defence; compulsory social security",74,"International Affairs",2019,-234.98
"22186","sd","Sudan","Lower middle income","Sub-Saharan Africa","J","Information and communication",96,"Information Technology & Services",2015,-125.94
"22187","sd","Sudan","Lower middle income","Sub-Saharan Africa","J","Information and communication",96,"Information Technology & Services",2016,-372.09
"22188","sd","Sudan","Lower middle income","Sub-Saharan Africa","J","Information and communication",96,"Information Technology & Services",2017,-179.63
"22189","sd","Sudan","Lower middle income","Sub-Saharan Africa","J","Information and communication",96,"Information Technology & Services",2018,-204.24
"22190","sd","Sudan","Lower middle income","Sub-Saharan Africa","J","Information and communication",96,"Information Technology & Services",2019,-524.71
"22191","sd","Sudan","Lower middle income","Sub-Saharan Africa","S","Other service activities",100,"Non-Profit Organization Management",2015,-604.66
"22192","sd","Sudan","Lower middle income","Sub-Saharan Africa","S","Other service activities",100,"Non-Profit Organization Management",2016,-325.76
"22193","sd","Sudan","Lower middle income","Sub-Saharan Africa","S","Other service activities",100,"Non-Profit Organization Management",2017,-204.89
"22194","sd","Sudan","Lower middle income","Sub-Saharan Africa","S","Other service activities",100,"Non-Profit Organization Management",2018,-264.13
"22195","sd","Sudan","Lower middle income","Sub-Saharan Africa","S","Other service activities",100,"Non-Profit Organization Management",2019,-153.29
"22196","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",1,"Defense & Space",2015,6.74
"22197","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",1,"Defense & Space",2016,21.29
"22198","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",1,"Defense & Space",2017,52.84
"22199","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",1,"Defense & Space",2018,40.47
"22200","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",1,"Defense & Space",2019,18.68
"22201","se","Sweden","High income","Europe & Central Asia","J","Information and communication",4,"Computer Software",2015,115.45
"22202","se","Sweden","High income","Europe & Central Asia","J","Information and communication",4,"Computer Software",2016,131.9
"22203","se","Sweden","High income","Europe & Central Asia","J","Information and communication",4,"Computer Software",2017,160.61
"22204","se","Sweden","High income","Europe & Central Asia","J","Information and communication",4,"Computer Software",2018,133.71
"22205","se","Sweden","High income","Europe & Central Asia","J","Information and communication",4,"Computer Software",2019,104.02
"22206","se","Sweden","High income","Europe & Central Asia","J","Information and communication",5,"Computer Networking",2015,139.3
"22207","se","Sweden","High income","Europe & Central Asia","J","Information and communication",5,"Computer Networking",2016,114.93
"22208","se","Sweden","High income","Europe & Central Asia","J","Information and communication",5,"Computer Networking",2017,104.75
"22209","se","Sweden","High income","Europe & Central Asia","J","Information and communication",5,"Computer Networking",2018,100.64
"22210","se","Sweden","High income","Europe & Central Asia","J","Information and communication",5,"Computer Networking",2019,76.85
"22211","se","Sweden","High income","Europe & Central Asia","J","Information and communication",6,"Internet",2015,167.36
"22212","se","Sweden","High income","Europe & Central Asia","J","Information and communication",6,"Internet",2016,195.77
"22213","se","Sweden","High income","Europe & Central Asia","J","Information and communication",6,"Internet",2017,190.23
"22214","se","Sweden","High income","Europe & Central Asia","J","Information and communication",6,"Internet",2018,177.93
"22215","se","Sweden","High income","Europe & Central Asia","J","Information and communication",6,"Internet",2019,136.29
"22216","se","Sweden","High income","Europe & Central Asia","J","Information and communication",7,"Semiconductors",2015,131.87
"22217","se","Sweden","High income","Europe & Central Asia","J","Information and communication",7,"Semiconductors",2016,121.61
"22218","se","Sweden","High income","Europe & Central Asia","J","Information and communication",7,"Semiconductors",2017,103.04
"22219","se","Sweden","High income","Europe & Central Asia","J","Information and communication",7,"Semiconductors",2018,101.33
"22220","se","Sweden","High income","Europe & Central Asia","J","Information and communication",7,"Semiconductors",2019,82.32
"22221","se","Sweden","High income","Europe & Central Asia","J","Information and communication",8,"Telecommunications",2015,-3.28
"22222","se","Sweden","High income","Europe & Central Asia","J","Information and communication",8,"Telecommunications",2016,38.66
"22223","se","Sweden","High income","Europe & Central Asia","J","Information and communication",8,"Telecommunications",2017,49.16
"22224","se","Sweden","High income","Europe & Central Asia","J","Information and communication",8,"Telecommunications",2018,36.13
"22225","se","Sweden","High income","Europe & Central Asia","J","Information and communication",8,"Telecommunications",2019,90.17
"22226","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",9,"Law Practice",2015,62.58
"22227","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",9,"Law Practice",2016,95.8
"22228","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",9,"Law Practice",2017,67.47
"22229","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",9,"Law Practice",2018,51.8
"22230","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",9,"Law Practice",2019,30.63
"22231","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",10,"Legal Services",2015,107.86
"22232","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",10,"Legal Services",2016,52.29
"22233","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",10,"Legal Services",2017,49.76
"22234","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",10,"Legal Services",2018,55.2
"22235","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",10,"Legal Services",2019,39.84
"22236","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",11,"Management Consulting",2015,96.51
"22237","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",11,"Management Consulting",2016,86.82
"22238","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",11,"Management Consulting",2017,123.98
"22239","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",11,"Management Consulting",2018,80.2
"22240","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",11,"Management Consulting",2019,51.09
"22241","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",12,"Biotechnology",2015,168.13
"22242","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",12,"Biotechnology",2016,164.53
"22243","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",12,"Biotechnology",2017,202.32
"22244","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",12,"Biotechnology",2018,160.32
"22245","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",12,"Biotechnology",2019,122.55
"22246","se","Sweden","High income","Europe & Central Asia","Q","Human health and social work activities",14,"Hospital & Health Care",2015,78.82
"22247","se","Sweden","High income","Europe & Central Asia","Q","Human health and social work activities",14,"Hospital & Health Care",2016,55.65
"22248","se","Sweden","High income","Europe & Central Asia","Q","Human health and social work activities",14,"Hospital & Health Care",2017,57.43
"22249","se","Sweden","High income","Europe & Central Asia","Q","Human health and social work activities",14,"Hospital & Health Care",2018,51.63
"22250","se","Sweden","High income","Europe & Central Asia","Q","Human health and social work activities",14,"Hospital & Health Care",2019,36.77
"22251","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",15,"Pharmaceuticals",2015,92.75
"22252","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",15,"Pharmaceuticals",2016,90.03
"22253","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",15,"Pharmaceuticals",2017,72.36
"22254","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",15,"Pharmaceuticals",2018,59.85
"22255","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",15,"Pharmaceuticals",2019,82.28
"22256","se","Sweden","High income","Europe & Central Asia","Q","Human health and social work activities",17,"Medical Device",2015,56.93
"22257","se","Sweden","High income","Europe & Central Asia","Q","Human health and social work activities",17,"Medical Device",2016,93.78
"22258","se","Sweden","High income","Europe & Central Asia","Q","Human health and social work activities",17,"Medical Device",2017,102.21
"22259","se","Sweden","High income","Europe & Central Asia","Q","Human health and social work activities",17,"Medical Device",2018,65.48
"22260","se","Sweden","High income","Europe & Central Asia","Q","Human health and social work activities",17,"Medical Device",2019,45.53
"22261","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",18,"Cosmetics",2015,-5.3
"22262","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",18,"Cosmetics",2016,42.83
"22263","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",18,"Cosmetics",2017,114.47
"22264","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",18,"Cosmetics",2018,122.63
"22265","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",18,"Cosmetics",2019,47.86
"22266","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",19,"Apparel & Fashion",2015,107.8
"22267","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",19,"Apparel & Fashion",2016,190.16
"22268","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",19,"Apparel & Fashion",2017,162.15
"22269","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",19,"Apparel & Fashion",2018,115.51
"22270","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",19,"Apparel & Fashion",2019,106.03
"22271","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",20,"Sporting Goods",2015,84.97
"22272","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",20,"Sporting Goods",2016,125.21
"22273","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",20,"Sporting Goods",2017,44.28
"22274","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",20,"Sporting Goods",2018,10.48
"22275","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",20,"Sporting Goods",2019,53.91
"22276","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",23,"Food Production",2015,76.48
"22277","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",23,"Food Production",2016,38.17
"22278","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",23,"Food Production",2017,78.74
"22279","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",23,"Food Production",2018,93.65
"22280","se","Sweden","High income","Europe & Central Asia","C","Manufacturing",23,"Food Production",2019,40.4
"22281","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",24,"Consumer Electronics",2015,60.87
"22282","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",24,"Consumer Electronics",2016,31.32
"22283","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",24,"Consumer Electronics",2017,115.01
"22284","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",24,"Consumer Electronics",2018,27.82
"22285","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",24,"Consumer Electronics",2019,48.91
"22286","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",25,"Consumer Goods",2015,77.93
"22287","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",25,"Consumer Goods",2016,106.5
"22288","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",25,"Consumer Goods",2017,110.08
"22289","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",25,"Consumer Goods",2018,147.74
"22290","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",25,"Consumer Goods",2019,72.29
"22291","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",26,"Furniture",2015,160.29
"22292","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",26,"Furniture",2016,227.3
"22293","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",26,"Furniture",2017,164.47
"22294","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",26,"Furniture",2018,147.76
"22295","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",26,"Furniture",2019,60.58
"22296","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",27,"Retail",2015,61.28
"22297","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",27,"Retail",2016,95.6
"22298","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",27,"Retail",2017,130.16
"22299","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",27,"Retail",2018,113.27
"22300","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",27,"Retail",2019,75.62
"22301","se","Sweden","High income","Europe & Central Asia","R","Arts, entertainment and recreation",28,"Entertainment",2015,163.66
"22302","se","Sweden","High income","Europe & Central Asia","R","Arts, entertainment and recreation",28,"Entertainment",2016,183.67
"22303","se","Sweden","High income","Europe & Central Asia","R","Arts, entertainment and recreation",28,"Entertainment",2017,224.28
"22304","se","Sweden","High income","Europe & Central Asia","R","Arts, entertainment and recreation",28,"Entertainment",2018,275.99
"22305","se","Sweden","High income","Europe & Central Asia","R","Arts, entertainment and recreation",28,"Entertainment",2019,227.36
"22306","se","Sweden","High income","Europe & Central Asia","R","Arts, entertainment and recreation",29,"Gambling & Casinos",2015,119.45
"22307","se","Sweden","High income","Europe & Central Asia","R","Arts, entertainment and recreation",29,"Gambling & Casinos",2016,243.97
"22308","se","Sweden","High income","Europe & Central Asia","R","Arts, entertainment and recreation",29,"Gambling & Casinos",2017,240.59
"22309","se","Sweden","High income","Europe & Central Asia","R","Arts, entertainment and recreation",29,"Gambling & Casinos",2018,265.88
"22310","se","Sweden","High income","Europe & Central Asia","R","Arts, entertainment and recreation",29,"Gambling & Casinos",2019,285.93
"22311","se","Sweden","High income","Europe & Central Asia","N","Administrative and support service activities",30,"Leisure, Travel & Tourism",2015,40.29
"22312","se","Sweden","High income","Europe & Central Asia","N","Administrative and support service activities",30,"Leisure, Travel & Tourism",2016,91.04
"22313","se","Sweden","High income","Europe & Central Asia","N","Administrative and support service activities",30,"Leisure, Travel & Tourism",2017,99.27
"22314","se","Sweden","High income","Europe & Central Asia","N","Administrative and support service activities",30,"Leisure, Travel & Tourism",2018,92.46
"22315","se","Sweden","High income","Europe & Central Asia","N","Administrative and support service activities",30,"Leisure, Travel & Tourism",2019,64.92
"22316","se","Sweden","High income","Europe & Central Asia","I","Accommodation and food service activities",31,"Hospitality",2015,122.61
"22317","se","Sweden","High income","Europe & Central Asia","I","Accommodation and food service activities",31,"Hospitality",2016,175.11
"22318","se","Sweden","High income","Europe & Central Asia","I","Accommodation and food service activities",31,"Hospitality",2017,162.93
"22319","se","Sweden","High income","Europe & Central Asia","I","Accommodation and food service activities",31,"Hospitality",2018,151.19
"22320","se","Sweden","High income","Europe & Central Asia","I","Accommodation and food service activities",31,"Hospitality",2019,158.75
"22321","se","Sweden","High income","Europe & Central Asia","I","Accommodation and food service activities",32,"Restaurants",2015,63.09
"22322","se","Sweden","High income","Europe & Central Asia","I","Accommodation and food service activities",32,"Restaurants",2016,52.27
"22323","se","Sweden","High income","Europe & Central Asia","I","Accommodation and food service activities",32,"Restaurants",2017,74.1
"22324","se","Sweden","High income","Europe & Central Asia","I","Accommodation and food service activities",32,"Restaurants",2018,35.92
"22325","se","Sweden","High income","Europe & Central Asia","I","Accommodation and food service activities",32,"Restaurants",2019,109.05
"22326","se","Sweden","High income","Europe & Central Asia","R","Arts, entertainment and recreation",33,"Sports",2015,109.92
"22327","se","Sweden","High income","Europe & Central Asia","R","Arts, entertainment and recreation",33,"Sports",2016,26.79
"22328","se","Sweden","High income","Europe & Central Asia","R","Arts, entertainment and recreation",33,"Sports",2017,31.13
"22329","se","Sweden","High income","Europe & Central Asia","R","Arts, entertainment and recreation",33,"Sports",2018,72.39
"22330","se","Sweden","High income","Europe & Central Asia","R","Arts, entertainment and recreation",33,"Sports",2019,63.54
"22331","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",34,"Food & Beverages",2015,109.72
"22332","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",34,"Food & Beverages",2016,106.72
"22333","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",34,"Food & Beverages",2017,69.4
"22334","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",34,"Food & Beverages",2018,148.7
"22335","se","Sweden","High income","Europe & Central Asia","G","Wholesale and retail trade; repair of motor vehicles and motorcycles",34,"Food & Beverages",2019,83.05
"22336","se","Sweden","High income","Europe & Central Asia","J","Information and communication",36,"Broadcast Media",2015,30.94
"22337","se","Sweden","High income","Europe & Central Asia","J","Information and communication",36,"Broadcast Media",2016,15.57
"22338","se","Sweden","High income","Europe & Central Asia","J","Information and communication",36,"Broadcast Media",2017,76.18
"22339","se","Sweden","High income","Europe & Central Asia","J","Information and communication",36,"Broadcast Media",2018,30.97
"22340","se","Sweden","High income","Europe & Central Asia","J","Information and communication",36,"Broadcast Media",2019,48.11
"22341","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",41,"Banking",2015,45.03
"22342","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",41,"Banking",2016,52.74
"22343","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",41,"Banking",2017,72.46
"22344","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",41,"Banking",2018,43.98
"22345","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",41,"Banking",2019,35.95
"22346","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",42,"Insurance",2015,26.18
"22347","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",42,"Insurance",2016,10.35
"22348","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",42,"Insurance",2017,38.95
"22349","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",42,"Insurance",2018,23.24
"22350","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",42,"Insurance",2019,28.62
"22351","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",43,"Financial Services",2015,100.4
"22352","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",43,"Financial Services",2016,130.94
"22353","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",43,"Financial Services",2017,117.73
"22354","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",43,"Financial Services",2018,123.74
"22355","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",43,"Financial Services",2019,118.1
"22356","se","Sweden","High income","Europe & Central Asia","L","Real estate activities",44,"Real Estate",2015,21.93
"22357","se","Sweden","High income","Europe & Central Asia","L","Real estate activities",44,"Real Estate",2016,48.54
"22358","se","Sweden","High income","Europe & Central Asia","L","Real estate activities",44,"Real Estate",2017,33.99
"22359","se","Sweden","High income","Europe & Central Asia","L","Real estate activities",44,"Real Estate",2018,26.1
"22360","se","Sweden","High income","Europe & Central Asia","L","Real estate activities",44,"Real Estate",2019,22.18
"22361","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",45,"Investment Banking",2015,173.02
"22362","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",45,"Investment Banking",2016,153.66
"22363","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",45,"Investment Banking",2017,58.69
"22364","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",45,"Investment Banking",2018,123.15
"22365","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",45,"Investment Banking",2019,118.07
"22366","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",46,"Investment Management",2015,81.43
"22367","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",46,"Investment Management",2016,106.61
"22368","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",46,"Investment Management",2017,101.31
"22369","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",46,"Investment Management",2018,83.42
"22370","se","Sweden","High income","Europe & Central Asia","K","Financial and insurance activities",46,"Investment Management",2019,55.43
"22371","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",47,"Accounting",2015,107.95
"22372","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",47,"Accounting",2016,99.83
"22373","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",47,"Accounting",2017,101.87
"22374","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",47,"Accounting",2018,82.47
"22375","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",47,"Accounting",2019,44.12
"22376","se","Sweden","High income","Europe & Central Asia","F","Construction",48,"Construction",2015,17.77
"22377","se","Sweden","High income","Europe & Central Asia","F","Construction",48,"Construction",2016,33.69
"22378","se","Sweden","High income","Europe & Central Asia","F","Construction",48,"Construction",2017,45.17
"22379","se","Sweden","High income","Europe & Central Asia","F","Construction",48,"Construction",2018,35.95
"22380","se","Sweden","High income","Europe & Central Asia","F","Construction",48,"Construction",2019,43.09
"22381","se","Sweden","High income","Europe & Central Asia","F","Construction",49,"Building Materials",2015,78.53
"22382","se","Sweden","High income","Europe & Central Asia","F","Construction",49,"Building Materials",2016,22.47
"22383","se","Sweden","High income","Europe & Central Asia","F","Construction",49,"Building Materials",2017,56.86
"22384","se","Sweden","High income","Europe & Central Asia","F","Construction",49,"Building Materials",2018,50.64
"22385","se","Sweden","High income","Europe & Central Asia","F","Construction",49,"Building Materials",2019,18.27
"22386","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",50,"Architecture & Planning",2015,209.3
"22387","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",50,"Architecture & Planning",2016,140.98
"22388","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",50,"Architecture & Planning",2017,240.6
"22389","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",50,"Architecture & Planning",2018,114.69
"22390","se","Sweden","High income","Europe & Central Asia","M","Professional scientific and technical activities",50,"Architecture & Planning",2019,84.28
"22391","se","Sweden","High income","Europe & Central Asia","F","Construction",51,"Civil Engineering",2015,64.2
"22392","se","Sweden","High income","Europe & Central Asia","F","Construction",51,"Civil Engineering",2016,76.14
"22393","se","Sweden","High income","Europe & Central Asia","F","Construction",51,"Civil Engineering",2017,86.42
"22394","se","Sweden","High income","Europe & Central Asia","F","Construction",51,"Civil Engineering",2018,73.15
"22395","se","Sweden","High income","Europe & Central Asia","F","Construction",51,"Civil Engineering",2019,39.24
